book_name,chapter,verse,text,normalization
Exodus,30,31,And thou shalt say to the children of Israel: This oil of unction shall be holy unto me throughout your generations.,"[""God commanded someone to speak to the children of Israel."", ""God commanded someone to say to the children of Israel that this oil of unction shall be holy to God."", ""God commanded someone to say to the children of Israel that this oil of unction shall be holy to God throughout their generations.""]"
Exodus,30,32,"The flesh of man shall not be anointed therewith, and you shall make none other of the same composition, because it is sanctified, and shall be holy unto you.","[""God commanded that the flesh of man shall not be anointed with the holy anointing oil."", ""God commanded that they shall make no other anointing oil of the same composition as the holy anointing oil."", ""The holy anointing oil is sanctified."", ""The holy anointing oil shall be holy to you.""]"
Exodus,30,33,"What man soever shall compound such, and shall give thereof to a stranger, he shall be cut off from his people.","[""If any man compounds such perfume."", ""If any man gives such perfume to a stranger."", ""That man shall be cut off from his people.""]"
Exodus,30,35,"And thou shalt make incense compounded by the work of the perfumer, well tempered together, and pure, and most worthy of sanctification.","[""God commanded Moses to make incense."", ""The incense should be compounded by the work of the perfumer."", ""The incense should be well tempered together."", ""The incense should be pure."", ""The incense should be most worthy of sanctification.""]"
Exodus,30,34,"And the Lord said to Moses: Take unto thee spices, stacte, and onycha, galbanum of sweet savour, and the clearest frankincense, all shall be of equal weight.","[""The Lord spoke to Moses."", ""The Lord commanded Moses to take spices."", ""The Lord commanded Moses to take stacte."", ""The Lord commanded Moses to take onycha."", ""The Lord commanded Moses to take galbanum of sweet savor."", ""The Lord commanded Moses to take the clearest frankincense."", ""The Lord commanded that all the spices, stacte, onycha, galbanum, and frankincense should be of equal weight.""]"
Exodus,30,36,"And when thou hast beaten all into very small powder, thou shalt set of it before the tabernacle of the testimony, in the place where I will appear to thee. Most holy shall this incense be unto you.","[""When you have beaten all into very small powder, you shall set some of the powder before the tabernacle of the testimony."", ""The location of the powder should be in the place where God will appear to you."", ""The incense shall be most holy to you.""]"
Exodus,30,37,"You shall not make such a composition for your own uses, because it is holy to the Lord.","[""God commanded the audience not to make the specified composition for their own uses."", ""The composition is holy to the Lord.""]"
Exodus,30,38,"What man soever shall make the like, to enjoy the smell thereof, he shall perish out of his people.","[""God prohibits any man from making a similar perfume."", ""God prohibits any man from enjoying the smell of a similar perfume."", ""If a man makes a similar perfume, he will be cut off from his people."", ""If a man enjoys the smell of a similar perfume, he will be cut off from his people.""]"
Exodus,31,1,"And the Lord spoke to Moses, saying:","[""The Lord spoke to Moses."", ""The Lord began to speak.""]"
Exodus,31,2,"Behold, I have called by name Beseleel the son of Uri, the son of Hur, of the tribe of Juda,","[""God calls attention to something."", ""God has called Beseleel by name."", ""Beseleel is the son of Uri."", ""Uri is the son of Hur."", ""Beseleel is of the tribe of Judah.""]"
Exodus,31,5,"Of marble, and precious stones, and variety of wood.","[""The verse describes items made of marble."", ""The verse describes items made of precious stones."", ""The verse describes items made of variety of wood.""]"
Exodus,31,6,"And I have given him for his companion Ooliab, the son of Achisamech, of the tribe of Dan. And I have put wisdom in the heart of every skilful man, that they may make all things which I have commanded thee,","[""God has given Ooliab, the son of Achisamech, of the tribe of Dan, to be a companion to someone."", ""God has put wisdom in the heart of every skillful man."", ""God put wisdom in the hearts of skillful men so that they may make all things."", ""God commanded someone to do all things.""]"
Exodus,31,3,"And I have filled him with the spirit of God, with wisdom and understanding, and knowledge in all manner of work,","[""God states that he has filled someone with the spirit of God."", ""God states that he has filled someone with wisdom."", ""God states that he has filled someone with understanding."", ""God states that he has filled someone with knowledge."", ""This knowledge applies to all manner of work.""]"
Exodus,31,4,"To devise whatsoever may be artificially made of gold, and silver, and brass,","[""Someone devises things."", ""The things can be artificially made."", ""The things can be made of gold."", ""The things can be made of silver."", ""The things can be made of brass.""]"
Exodus,31,8,"And the table and the vessels thereof, the most pure candlestick with the vessels thereof, and the altars of incense,","[""The verse lists the table."", ""The verse lists the vessels of the table."", ""The verse lists the most pure candlestick."", ""The verse lists the vessels of the most pure candlestick."", ""The verse lists the altars of incense.""]"
Exodus,31,7,"The tabernacle of the covenant, and the ark of the testimony, and the propitiatory, that is over it, and all the vessels of the tabernacle,","[""There is a tabernacle."", ""The tabernacle is the tabernacle of the covenant."", ""There is an ark."", ""The ark is the ark of the testimony."", ""There is a propitiatory."", ""The propitiatory is over the ark."", ""There are vessels."", ""The vessels belong to the tabernacle.""]"
Exodus,31,10,"The holy vestments in the ministry for Aaron the priest, and for his sons, that they may execute their office, about the sacred things:","[""The vestments are holy."", ""The vestments are for ministry."", ""The vestments are for Aaron the priest."", ""The vestments are for Aaron's sons."", ""Aaron and his sons may execute their office with the vestments."", ""The office pertains to sacred things.""]"
Exodus,31,11,"The oil of unction, and the incense of spices in the sanctuary, all things which I have commanded thee, shall they make.","[""The people shall make the oil of unction."", ""The oil of unction is for the sanctuary."", ""The people shall make the incense of spices."", ""The incense of spices is for the sanctuary."", ""I commanded you concerning all these things.""]"
Exodus,31,9,"And of holocaust, and all their vessels, the laver with its foot,","[""This verse is listing items that are part of or related to the Tabernacle or Temple."", ""There are holocaust offerings."", ""There are vessels related to the holocaust offerings."", ""There is a laver."", ""The laver has a foot.""]"
Exodus,31,12,"And the Lord spoke to Moses, saying:","[""The Lord spoke to Moses."", ""The Lord said something to Moses.""]"
Exodus,31,13,"Speak to the children of Israel, and thou shalt say to them: See that you keep my sabbath; because it is a sign between me and you in your generations that you may know that I am the Lord, who sanctify you.","[""God commanded someone to speak to the children of Israel."", ""God commanded the speaker to say something to the children of Israel."", ""God commanded the speaker to tell them to keep God's Sabbath."", ""God stated that the Sabbath is a sign between God and the children of Israel."", ""This sign will exist throughout their generations."", ""The purpose of the sign is so that they may know that God is the Lord."", ""God is the one who sanctifies them.""]"
Exodus,31,14,"keep you my sabbath: for it is holy unto you: he that shall profane it, shall be put to death: he that shall do any work in it, his soul shall perish out of the midst of his people.","[""God commands the Israelites to keep His Sabbath."", ""God states that the Sabbath is holy to the Israelites."", ""God states that whoever profanes the Sabbath shall be put to death."", ""God states that whoever does any work on the Sabbath, his soul shall perish from among his people.""]"
Exodus,31,16,"Let the children of Israel keep the sabbath, and celebrate it in their generations. It is an everlasting covenant.","[""God commanded the children of Israel to keep the Sabbath."", ""God commanded the children of Israel to celebrate the Sabbath in their generations."", ""The Sabbath is an everlasting covenant.""]"
Exodus,31,17,"Between me and the children of Israel, and a perpetual sign. For in six days the Lord made heaven and earth, and in the seventh he ceased from work.","[""It is a perpetual sign between God and the children of Israel."", ""In six days, the Lord made heaven."", ""In six days, the Lord made earth."", ""On the seventh day, the Lord ceased from work.""]"
Exodus,31,15,"Six days shall you do work: in the seventh day is the sabbath, the rest holy to the Lord. Every one that shall do any work on this day, shall die.","[""God commanded that people should do work for six days."", ""God stated that the seventh day is the Sabbath."", ""The seventh day is a day of rest holy to the Lord."", ""God commanded that everyone who does any work on the Sabbath day shall die.""]"
Exodus,32,2,"And Aaron said to them: Take the golden earrings from the ears of your wives, and your sons and daughters, and bring them to me.","[""Aaron spoke to the people."", ""Aaron commanded the people to take the golden earrings."", ""Aaron commanded the people to take the golden earrings from the ears of their wives."", ""Aaron commanded the people to take the golden earrings from the ears of their sons."", ""Aaron commanded the people to take the golden earrings from the ears of their daughters."", ""Aaron commanded the people to bring the golden earrings to him.""]"
Exodus,31,18,"And the Lord, when he had ended these words in Mount Sinai, gave to Moses two stone tables of testimony, written with the finger of God.","[""The Lord finished speaking these words on Mount Sinai."", ""The Lord gave Moses two stone tablets."", ""The tablets were tablets of testimony."", ""The tablets were written on with the finger of God.""]"
Exodus,32,3,"And the people did what he had commanded, bringing the earrings to Aaron.","[""Aaron commanded the people to do something."", ""The people obeyed Aaron's command."", ""The people brought earrings to Aaron.""]"
Exodus,32,1,"And the people seeing that Moses delayed to come down from the mount, gathering together against Aaron, said: Arise, make us gods, that may go before us: For as to this Moses, the man that brought us out of the land of Egypt, we know not what has befallen him.","[""The people saw that Moses delayed in coming down from the mount."", ""The people gathered together against Aaron."", ""The people said a command to Aaron."", ""The people commanded Aaron to arise."", ""The people commanded Aaron to make them gods."", ""The people wanted the gods to go before them."", ""The people said that Moses brought them out of the land of Egypt."", ""The people said they do not know what has befallen Moses.""]"
Exodus,32,4,"And when he had received them, he fashioned them by founders' work, and made of them a molten calf. And they said: These are thy gods, O Israel, that have brought thee out of the land of Egypt.","[""Aaron received the gold earrings from the people."", ""Aaron fashioned the gold earrings by founders' work."", ""Aaron made a molten calf out of the gold earrings."", ""The people of Israel said that the molten calf are their gods."", ""The people of Israel addressed Israel."", ""The people of Israel said that their gods brought them out of the land of Egypt.""]"
Exodus,32,6,"And rising in the morning, they offered holocausts, and peace victims, and the people sat down to eat and drink, and they rose up to play.","[""They rose in the morning."", ""They offered holocausts."", ""They offered peace victims."", ""The people sat down to eat."", ""The people sat down to drink."", ""The people rose up to play.""]"
Exodus,32,5,"And when Aaron saw this, he built an altar before it, and made proclamation by a crier's voice, saying To morrow is the solemnity of the Lord.","[""Aaron saw the golden calf."", ""Aaron built an altar before the golden calf."", ""Aaron made a proclamation."", ""The proclamation was made by a crier's voice."", ""The crier said that the next day is a solemnity to the Lord.""]"
Exodus,32,7,"And the Lord spoke to Moses, saying: Go, get thee down: thy people, which thou hast brought out of the land of Egypt, hath sinned.","[""The Lord spoke to Moses."", ""The Lord said a command to Moses."", ""The Lord commanded Moses to go down."", ""The Lord said that Moses' people had sinned."", ""The Lord said that Moses had brought those people out of the land of Egypt.""]"
Exodus,32,9,And again the Lord said to Moses: I see that this people is stiffnecked:,"[""The Lord spoke to Moses."", ""The Lord said that he sees something."", ""The Lord said that this people is stiffnecked.""]"
Exodus,32,10,"Let me alone, that my wrath may be kindled against them, and that I may destroy them, and I will make of thee a great nation.","[""God is speaking to Moses."", ""God commanded Moses to leave him alone."", ""God's wrath may be kindled against them."", ""God intends to destroy them."", ""God will make a great nation of Moses' descendants.""]"
Exodus,32,8,"They have quickly strayed from the way which thou didst shew them: and they have made to themselves a molten calf, and have adored it, and sacrificing victims to it, have said: These are thy gods, O Israel, that have brought thee out of the land of Egypt.","[""The people have quickly strayed from the way that God showed them."", ""The people made a molten calf for themselves."", ""The people adored the molten calf."", ""The people sacrificed victims to the molten calf."", ""The people said a statement."", ""The people said to Israel, 'These are your gods, O Israel.'"", ""The people said that these gods brought Israel out of the land of Egypt.""]"
Exodus,32,15,"And Moses returned from the mount, carrying the two tables of the testimony in his hand, written on both sides,","[""Moses returned from the mount."", ""Moses was carrying two tablets."", ""The tablets contained the testimony."", ""Moses was carrying the tablets in his hand."", ""The testimony was written on both sides of the tablets.""]"
Exodus,32,14,And the Lord was appeased from doing the evil which he had spoken against his people.,"[""The Lord was appeased."", ""The Lord had spoken about doing evil against his people."", ""The Lord did not do the evil which he had spoken.""]"
Exodus,32,11,"But Moses besought the Lord his God, saying: Why, O Lord, is thy indignation enkindled against thy people, whom thou hast brought out of the land of Egypt, with great power, and with a mighty hand?","[""Moses besought the Lord his God."", ""Moses spoke to the Lord his God."", ""Moses asked a question."", ""Moses asked: O Lord, why is your indignation enkindled against your people?"", ""The Lord's people were brought out of the land of Egypt."", ""The Lord brought them out with great power."", ""The Lord brought them out with a mighty hand.""]"
Exodus,32,12,"Let not the Egyptians say, I beseech thee: He craftily brought them out, that he might kill them in the mountains, and destroy them from the earth: let thy anger cease, and be appeased upon the wickedness of thy people.","[""Moses prayed to God."", ""Moses requested that the Egyptians not say something."", ""The Egyptians might say: God craftily brought the Israelites out of Egypt."", ""The Egyptians might say: God brought the Israelites out of Egypt so that He might kill them in the mountains."", ""The Egyptians might say: God brought the Israelites out of Egypt so that He might destroy them from the earth."", ""Moses requested that God's anger cease."", ""Moses requested that God be appeased upon the wickedness of His people.""]"
Exodus,32,13,"Remember Abraham, Isaac, and Israel, thy servants, to whom thou sworest by thy own self, saying: I will multiply your seed as the stars of heaven: and this whole land that I have spoken of, I will give to your seed, and you shall possess it for ever:","[""The speaker is addressing God."", ""The speaker is asking God to remember Abraham, Isaac, and Israel."", ""Abraham, Isaac, and Israel are God's servants."", ""God swore an oath by his own self to Abraham, Isaac, and Israel."", ""God said that he would multiply their seed as the stars of heaven."", ""God said that he would give all the land he had spoken of to their seed."", ""God said that their seed would possess the land forever.""]"
Exodus,32,16,And made by the work of God; the writing also of God was graven in the tables.,"[""The tables were made by the work of God."", ""The writing was also of God."", ""The writing was graven in the tables.""]"
Exodus,32,17,"And Josue hearing the noise of the people shouting, said to Moses: The noise of battle is heard in the camp.","[""Joshua heard the noise of the people shouting."", ""Joshua said something to Moses."", ""Joshua said that the noise of battle is heard in the camp.""]"
Exodus,32,18,"But he answered: It is not the cry of men encouraging to fight, nor the shout of men compelling to flee: but I hear the voice of singers.","[""He answered a statement."", ""He stated that it is not the cry of men encouraging to fight."", ""He stated that it is not the shout of men compelling to flee."", ""He stated that he hears the voice of singers.""]"
Exodus,32,19,"And when he came nigh to the camp, he saw the calf, and the dances: and being very angry, he threw the tables out of his hand, and broke them at the foot of the mount:","[""Moses approached the camp."", ""Moses saw the calf."", ""Moses saw the dances."", ""Moses became very angry."", ""Moses threw the tablets out of his hand."", ""Moses broke the tablets at the foot of the mount.""]"
Exodus,32,20,"And laying hold of the calf which they had made, he burnt it, and beat it to powder, which he strewed into water, and gave thereof to the children of Israel to drink.","[""Moses seized the calf which the Israelites had made."", ""Moses burned the calf."", ""Moses beat the calf until it was powder."", ""Moses scattered the powder into water."", ""Moses gave the water to the children of Israel to drink.""]"
Exodus,32,21,"And he said to Aaron: What has this people done to thee, that thou shouldst bring upon them a most heinous sin?","[""Moses spoke to Aaron."", ""Moses asked Aaron a question."", ""Moses asked Aaron what this people has done to him."", ""Moses asked Aaron why Aaron brought a most heinous sin upon this people.""]"
Exodus,32,22,"And he answered him: Let not my lord be offended; for thou knowest this people, that they are prone to evil.","[""Someone answered someone else."", ""The speaker addressed the listener as 'my lord'."", ""The speaker requested that his lord not be offended."", ""The speaker asserted that his lord knows this people."", ""The speaker asserted that this people are prone to evil.""]"
Exodus,32,24,"And I said to them: Which of you hath any gold? and they took and brought it to me; and I cast it into the fire, and this calf came out.","[""The speaker said to the audience: Which of you has any gold?"", ""The audience took gold."", ""The audience brought the gold to the speaker."", ""The speaker cast the gold into the fire."", ""A calf came out of the fire.""]"
Exodus,32,25,"And when Moses saw that the people were naked, (for Aaron had stripped them by occasion of the shame of the filth, and had set them naked among their enemies)","[""Moses saw that the people were naked."", ""Aaron had stripped the people."", ""The stripping of the people by Aaron caused the people to be ashamed because of filth."", ""Aaron set the naked people among their enemies.""]"
Exodus,32,23,"They said to me: make us gods, that may go before us; for as to this Moses, who brought us forth out of the land of Egypt, we know not what is befallen him.","[""The people spoke to the narrator."", ""The people requested the narrator to make them gods."", ""The purpose of making gods is so that the gods may go before them."", ""The people do not know what has befallen Moses."", ""Moses brought the people out of the land of Egypt.""]"
Exodus,32,26,"Then standing in the gate of the camp, he said: If any man be on the Lord's side, let him join with me. And all the sons of Levi gathered themselves together unto him:","[""Moses stood in the gate of the camp."", ""Moses said a command."", ""Moses asked if any man was on the Lord's side."", ""Moses commanded that if any man was on the Lord's side, that man should join him."", ""All the sons of Levi gathered themselves together to Moses.""]"
Exodus,32,28,"And the sons of Levi did according to the words of Moses, and there were slain that day about three and twenty thousand men.","[""The sons of Levi acted."", ""The sons of Levi acted according to the words of Moses."", ""On that day, men were slain."", ""About twenty-three thousand men were slain on that day.""]"
Exodus,32,29,"And Moses said: You have consecrated your hands this day to the Lord, every man in his son and in his brother, that a blessing may be given to you.","[""Moses spoke."", ""Moses said that the people consecrated their hands this day to the Lord."", ""Each man consecrated his hands in his son."", ""Each man consecrated his hands in his brother."", ""Moses said that a blessing may be given to the people.""]"
Exodus,32,30,"And when the next day was come, Moses spoke to the people: You have sinned a very great sin: I will go up to the Lord, if by any means I may be able to entreat him for your crime.","[""The next day came."", ""Moses spoke to the people."", ""Moses said that the people had sinned a very great sin."", ""Moses said that he will go up to the Lord."", ""Moses said that he may be able to entreat the Lord for their crime.""]"
Exodus,32,27,"And he said to them: Thus saith the Lord God of Israel: Put every man his sword upon his thigh: go, and return from gate to gate through the midst of the camp, and let every man kill his brother, and friend, and neighbour.","[""Moses spoke to the Levites."", ""Moses said that the Lord God of Israel says the following."", ""The Lord God of Israel commands that every man put his sword upon his thigh."", ""The Lord God of Israel commands that the Levites go and return from gate to gate through the midst of the camp."", ""The Lord God of Israel commands that every man kill his brother."", ""The Lord God of Israel commands that every man kill his friend."", ""The Lord God of Israel commands that every man kill his neighbor.""]"
Exodus,32,33,"And the Lord answered him: He that hath sinned against me, him will I strike out of my book:","[""The Lord answered Moses."", ""The Lord said that he will strike out of his book those who have sinned against him.""]"
Exodus,32,31,"And returning to the Lord, he said: I beseech thee: this people hath sinned a heinous sin, and they have made to themselves gods of gold: either forgive them this trespass,","[""Moses returned to the Lord."", ""Moses spoke to the Lord."", ""Moses beseeched the Lord."", ""Moses said that the people had sinned a heinous sin."", ""Moses said that the people had made for themselves gods of gold."", ""Moses asked the Lord to forgive them this trespass.""]"
Exodus,32,32,"Or if thou do not, strike me out of the book that thou hast written.","[""Moses speaks to God."", ""Moses says that if God does not forgive the people's sin, God should strike Moses out of the book that God has written.""]"
Exodus,32,35,"The Lord therefore struck the people for the guilt, on occasion of the calf which Aaron had made.","[""The Lord struck the people."", ""The Lord struck the people because of guilt."", ""The guilt was related to a calf."", ""Aaron made the calf.""]"
Exodus,32,34,"But go thou, and lead this people whither I have told thee: my angel shall go before thee. And I in the day of revenge will visit this sin also of theirs.","[""God commanded Moses to go."", ""God commanded Moses to lead the people."", ""God specified the destination of the people as the place He had told Moses about."", ""God asserted that His angel would go before Moses."", ""God asserted that He will visit their sin."", ""God specified the timing of the visit as the day of revenge."", ""God indicated that the sin belonged to the people.""]"
Exodus,33,1,"And the Lord spoke to Moses, saying: Go, get thee up from this place, thou and thy people which thou hast brought out of the land of Egypt, into the land concerning which I swore to Abraham, Isaac, and Jacob, saying: To thy seed I will give it:","[""The Lord spoke to Moses."", ""The Lord said a command to Moses."", ""The Lord commanded Moses to go from that place."", ""The Lord commanded Moses to bring his people from that place."", ""Moses brought his people out of the land of Egypt."", ""The Lord commanded Moses to go into the land."", ""The Lord swore to Abraham concerning the land."", ""The Lord swore to Isaac concerning the land."", ""The Lord swore to Jacob concerning the land."", ""The Lord said to Abraham, Isaac, and Jacob that He would give the land to their seed.""]"
Exodus,33,2,"And I will send an angel before thee, that I may cast out the Chanaanite, and the Amorrhite, and the Hethite, and the Pherezite, and the Hevite, and the Jebusite,","[""God said that he will send an angel before the Israelites."", ""The purpose of God sending the angel is for God to cast out the Canaanites."", ""The purpose of God sending the angel is for God to cast out the Amorites."", ""The purpose of God sending the angel is for God to cast out the Hittites."", ""The purpose of God sending the angel is for God to cast out the Perizzites."", ""The purpose of God sending the angel is for God to cast out the Hivites."", ""The purpose of God sending the angel is for God to cast out the Jebusites.""]"
Exodus,33,3,"That thou mayst enter into the land that floweth with milk and honey. For I will not go up with thee, because thou art a stiffnecked people; lest I destroy thee in the way.","[""God speaks to Moses."", ""God states the purpose of his command to Moses: Moses will enter into the land."", ""The land is flowing with milk."", ""The land is flowing with honey."", ""God will not go up with Moses and the people."", ""The people are stiffnecked."", ""God might destroy the people in the way."", ""God's reason for not going with the people is that they are stiffnecked, which may lead to their destruction.""]"
Exodus,33,4,"And the people hearing these very bad tidings, mourned: and no man put on his ornaments according to custom.","[""The people heard very bad tidings."", ""The people mourned because they heard very bad tidings."", ""No man put on his ornaments."", ""Putting on ornaments was according to custom.""]"
Exodus,33,6,So the children of Israel laid aside their ornaments by Mount Horeb.,"[""The children of Israel possessed ornaments."", ""The children of Israel were by Mount Horeb."", ""The children of Israel laid aside their ornaments.""]"
Exodus,33,5,"And the Lord said to Moses: Say to the children of Israel: Thou art a stiffnecked people, once I shall come up in the midst of thee, and shall destroy thee. Now presently lay aside thy ornaments, that I may know what to do to thee.","[""The Lord spoke to Moses."", ""The Lord commanded Moses to speak to the children of Israel."", ""The Lord said to the children of Israel, you are a stiffnecked people."", ""The Lord said to the children of Israel, if I come up in your midst, I will destroy you."", ""The Lord commanded the children of Israel to lay aside their ornaments."", ""The Lord said, I want to know what to do to you.""]"
Exodus,33,7,"Moses also taking the tabernacle, pitched it without the camp afar off, and called the name thereof, The tabernacle of the covenant. And all the people, that had any question, went forth to the tabernacle of the covenant, without the camp.","[""Moses took the tabernacle."", ""Moses pitched the tabernacle outside the camp."", ""The tabernacle was pitched far from the camp."", ""Moses named the tabernacle 'The tabernacle of the covenant.'"", ""All the people who had any question went forth."", ""Those people went to the tabernacle of the covenant."", ""The tabernacle of the covenant was outside the camp.""]"
Exodus,33,8,"And when Moses went forth to the tabernacle, all the people rose up, and every one stood in the door of his pavilion, and they beheld the back of Moses, till he went into the tabernacle.","[""Moses went forth to the tabernacle."", ""All the people rose up."", ""Every one stood in the door of his pavilion."", ""They beheld the back of Moses."", ""Moses went into the tabernacle."", ""The people beheld the back of Moses until Moses went into the tabernacle.""]"
Exodus,33,10,And all saw that the pillar of the cloud stood at the door of the tabernacle. And they stood and worshipped at the doors of their tent.,"[""All saw the pillar of the cloud."", ""The pillar of the cloud stood at the door of the tabernacle."", ""All stood."", ""All worshipped at the doors of their tents.""]"
Exodus,33,11,"And the Lord spoke to Moses face to face, as a man is wont to speak to his friend. And when he returned into the camp, his servant Josue, the son of Nun, a young man, departed not from the tabernacle.","[""The Lord spoke to Moses."", ""The Lord spoke to Moses face to face."", ""The manner of the Lord's speaking to Moses face to face was comparable to the manner of a man speaking to his friend."", ""Moses returned into the camp."", ""Joshua was Moses' servant."", ""Joshua was the son of Nun."", ""Joshua was a young man."", ""Joshua did not depart from the tabernacle.""]"
Exodus,33,12,"And Moses said to the Lord: Thou commandest me to lead forth this people; and thou dost not let me know whom thou wilt send with me, especially whereas thou hast said: I know thee by name, and thou hast found favour in my sight.","[""Moses spoke to the Lord."", ""Moses said that the Lord commanded him to lead the people."", ""Moses said that the Lord had not let him know whom the Lord would send with him."", ""Moses said that the Lord had said that He knew Moses by name."", ""The Lord said that He knew Moses by name."", ""Moses said that the Lord had said that Moses had found favor in the Lord's sight."", ""The Lord said that Moses had found favor in the Lord's sight.""]"
Exodus,33,13,"If therefore I have found favour in thy sight, shew me thy face, that I may know thee, and may find grace before thy eyes: look upon thy people this nation.","[""Moses said that he had found favor in God's sight."", ""Moses requested that God show him his face."", ""Moses said the purpose of seeing God's face was that he might know God."", ""Moses requested that he might find grace before God's eyes."", ""Moses requested that God look upon his people, the nation.""]"
Exodus,33,9,"And when he was gone into the tabernacle of the covenant, the pillar of the cloud came down, and stood at the door, and he spoke with Moses.","[""Moses went into the tabernacle of the covenant."", ""The pillar of the cloud came down."", ""The pillar of the cloud stood at the door of the tabernacle."", ""God spoke with Moses.""]"
Exodus,33,14,"And the Lord said: My face shall go before thee, and I will give thee rest.","[""The Lord spoke."", ""The Lord said that His face shall go before Moses."", ""The Lord said that He will give Moses rest.""]"
Exodus,33,15,"And Moses said: If thou thyself dost not go before, bring us not out of this place.","[""Moses spoke."", ""Moses said that if God Himself does not go before them, God should not bring them out of this place."", ""Moses made a request to God.""]"
Exodus,33,18,And he said: Shew me thy glory.,"[""Moses spoke."", ""Moses requested something."", ""Moses requested that God show Moses His glory.""]"
Exodus,33,19,"He answered: I will shew thee all good, and I will proclaim in the name of the Lord before thee: and I will have mercy on whom I will, and I will be merciful to whom it shall please me.","[""God answered someone."", ""God said he will show the person all good."", ""God said he will proclaim in the name of the Lord before the person."", ""God said he will have mercy on whomever he wills."", ""God said he will be merciful to whomever it pleases him.""]"
Exodus,33,17,"And the Lord said to Moses: This word also, which thou hast spoken, will I do; for thou hast found grace before me, and thee I have known by name.","[""The Lord spoke to Moses."", ""The Lord said that He will do the word that Moses has spoken."", ""The Lord said that Moses has found grace before Him."", ""The Lord said that He knows Moses by name.""]"
Exodus,33,20,"And again he said: Thou canst not see my face: for man shall not see me, and live.","[""God said something again."", ""God said that someone cannot see his face."", ""God said that a man shall not see him."", ""God said that if a man sees him, he shall not live.""]"
Exodus,33,16,"For how shall we be able to know, I and thy people, that we have found grace in thy sight, unless thou walk with us, that we may be glorified by all people that dwell upon the earth?","[""Moses speaks to God."", ""Moses asks a question about how he and the people will know they have found grace in God's sight."", ""The condition for knowing that they have found grace is God walking with them."", ""Moses requests that God walk with them."", ""The purpose of God walking with them is that they may be glorified by all people on earth."", ""There are people dwelling upon the earth.""]"
Exodus,33,21,"And again he said: Behold there is a place with me, and thou shalt stand upon the rock.","[""God spoke again."", ""God said to Moses: Pay attention."", ""God said to Moses: There is a place with me."", ""God said to Moses: You will stand upon the rock.""]"
Exodus,33,22,"And when my glory shall pass, I will set thee in a hole of the rock, and protect thee with my righthand till I pass:","[""God said that his glory shall pass."", ""God will set Moses in a hole of the rock when his glory passes."", ""God will protect Moses with his right hand."", ""God will protect Moses until he passes.""]"
Exodus,33,23,"And I will take away my hand, and thou shalt see my back parts: but my face thou canst not see.","[""God said that He will take away His hand."", ""God said that the person will see His back parts."", ""God said that the person cannot see His face.""]"
Exodus,34,2,"Be ready in the morning, that thou mayst forthwith go up into Mount Sinai, and thou shalt stand with me upon the top of the mount.","[""God commanded Moses to be ready in the morning."", ""God commanded Moses to go up into Mount Sinai forthwith in the morning."", ""God commanded Moses to stand with Him upon the top of the mount.""]"
Exodus,34,1,"And after this he said: Hew thee two tables of stone like unto the former, and I will write upon them the words, which were in the tables, which thou brokest.","[""God said a command."", ""God commanded Moses to hew two tables of stone."", ""The tables of stone should be like the former tables."", ""God will write words upon the tables."", ""The words were formerly on the tables that Moses broke.""]"
Exodus,34,4,"Then he cut out two tables of stone, such as had been before; and rising very early he went up into the Mount Sinai, as the Lord had commanded him, carrying with him the tables.","[""Moses cut out two tables of stone."", ""The tables of stone were like the previous ones."", ""Moses rose very early."", ""Moses went up into Mount Sinai."", ""The Lord had commanded Moses to go up into Mount Sinai."", ""Moses carried the tables of stone with him.""]"
Exodus,34,3,"Let no man go up with thee, and let not any man be seen throughout all the mount; neither let the oxen nor the sheep feed over against it.","[""YHWH commanded Moses."", ""YHWH commanded that no man should go up with Moses."", ""YHWH commanded that no man should be seen throughout all the mount."", ""YHWH commanded that the oxen should not feed over against the mount."", ""YHWH commanded that the sheep should not feed over against the mount.""]"
Exodus,34,5,"And when the Lord was come down in a cloud, Moses stood with him, calling upon the name of the Lord.","[""The Lord came down in a cloud."", ""Moses stood with the Lord."", ""Moses was calling upon the name of the Lord.""]"
Exodus,34,6,"And when he passed before him, he said: O the Lord, the Lord God, merciful and gracious, patient and of much compassion, and true,","[""Moses passed before God."", ""God said an exclamation."", ""God exclaimed that He is the Lord."", ""God exclaimed that He is God."", ""God exclaimed that He is merciful."", ""God exclaimed that He is gracious."", ""God exclaimed that He is patient."", ""God exclaimed that He has much compassion."", ""God exclaimed that He is true.""]"
Exodus,34,7,"Who keepest mercy unto thousands: who takest away iniquity, and wickedness, and sin, and no man of himself is innocent before thee. Who renderest the iniquity of the fathers to the children, and to the grandchildren unto the third and fourth generation.","[""God keeps mercy unto thousands."", ""God takes away iniquity."", ""God takes away wickedness."", ""God takes away sin."", ""No man is innocent before God by himself."", ""God renders the iniquity of the fathers to the children."", ""God renders the iniquity of the fathers to the grandchildren."", ""God renders the iniquity of the fathers to the third generation."", ""God renders the iniquity of the fathers to the fourth generation.""]"
Exodus,34,8,"And Moses making haste, bowed down prostrate unto the earth, and adoring,","[""Moses acted quickly."", ""Moses bowed down to the earth."", ""Moses was prostrate."", ""Moses was adoring.""]"
