book_name,chapter,verse,potential_difference_verse,text,,,
Isaiah,29,19,True,"and the poor shall rejoice with joy because of the Lord, and they that had no hope among men shall be filled with joy.",,,
Isaiah,29,20,True,"The lawless man has come to nought, and the proud man has perished, and they that transgress mischievously have been utterly destroyed:",,,
Isaiah,29,21,True,"and they that cause men to sin by a word: and men shall make all that reprove in the gates an offence, because they have unjustly turned aside the righteous.",,,
Isaiah,29,22,True,"Therefore thus saith the Lord concerning the house of Jacob, whom he set apart from Abraam, Jacob shall not now be ashamed, neither shall he now change countenance.",,,
Isaiah,29,24,True,"And they that erred in spirit shall know understanding, and the murmurers shall learn obedience, and the stammering tongues shall learn to speak peace.",,,
Isaiah,30,4,True,"For there are princes in Tanes, evil messengers.",,,
Isaiah,30,5,True,"In vain shall they labour in seeking to a people, which shall not profit them for help, but shall be for a shame and reproach.",,,
Isaiah,30,6,True,,,,
Isaiah,30,7,True,"The Egyptians shall help you utterly in vain: tell them, This your consolation is vain.",,,
Isaiah,30,8,True,"Now then sit down and write these words on a tablet, and in a book; for these things shall be for many long days, and even for ever.",,,
Isaiah,30,10,True,"who say to the prophets, Report not to us; and to them that see visions, Speak them not to us, but speak and report to us another error;",,,
Isaiah,30,11,True,"and turn us aside from this way; remove from us this path, and remove from us the oracle of Israel.",,,
Isaiah,30,12,True,"Therefore thus saith the Holy One of Israel, Because ye have refused to obey these words, and have trusted in falsehood; and because thou hast murmured, and been confident in this respect:",,,
Isaiah,30,13,True,"therefore shall this sin be to you as a wall suddenly falling when a strong city has been taken, of which the fall is very near at hand.",,,
Isaiah,30,14,True,"And the fall thereof shall be as the breaking of an earthen vessel, as small fragments of a pitcher, so that thou shouldest not find among them a sherd, with which thou mightest take up fire, and with which thou shouldest draw a little water.",,,
Isaiah,30,15,True,"Thus saith the Lord, the Holy Lord of Israel; When thou shalt turn and mourn, then thou shalt be saved; and thou shalt know where thou wast, when thou didst trust in vanities: then your strength became vain, yet ye would not hearken:",,,
Isaiah,30,17,True,"A thousand shall flee because of the voice of one, and many shall flee on account of the voice of five; until ye be left as a signal-post upon a mountain, and as one bearing an ensign upon a hill.",,,
Isaiah,30,18,True,"And the Lord will again wait, that he may pity you, and will therefore be exalted that he may have mercy upon you: because the Lord your God is a judge: blessed are they that stay themselves upon him.",,,
Isaiah,30,19,True,"For the holy people shall dwell in Sion: and whereas Jerusalem has wept bitterly, saying , Pity me; he shall pity thee: when he perceived the voice of thy cry, he hearkened to thee.",,,
Isaiah,30,21,True,"and thine ears shall hear the words of them that went after thee to lead thee astray, who say, This is the way, let us walk in it, whether to the right or to the left.",,,
Isaiah,30,22,True,"And thou shalt pollute the plated idols, and thou shalt grind to powder the gilt ones, and shalt scatter them as the water of a removed woman , and thou shalt thrust them forth as dung.",,,
Isaiah,30,23,True,Then shall there be rain to the seed of thy land, and the bread of the fruit of thy land shall be plenteous and rich: and thy cattle shall feed in that day in a fertile and spacious place.,,
Isaiah,30,24,True,"Your bulls and your oxen that till the ground, shall eat chaff mixed with winnowed barley.",,,
Isaiah,30,25,True,"And there shall be upon every lofty mountain and upon every high hill, water running in that day, when many shall perish, and when the towers shall fall.",,,
Isaiah,30,26,True,"And the light of the moon shall be as the light of the sun, and the light of the sun shall be sevenfold in the day when the Lord shall heal the breach of his people, and shall heal the pain of thy wound.",,,
Isaiah,30,27,True,"Behold, the name of the Lord comes after a long time, burning wrath: the word of his lips is with glory, a word full of anger, and the anger of his wrath shall devour as fire.",,,
Isaiah,30,28,True,"And his breath, as rushing water in a valley, shall reach as far as the neck, and be divided, to confound the nations for their vain error: error also shall pursue them, and overtake them.",,,
Isaiah,30,29,True,"Must ye always rejoice, and go into my holy places continually, as they that keep a feast? and must ye go with a pipe, as those that rejoice, into the mountain of the Lord, to the God of Israel?",,,
Isaiah,30,30,True,"And the Lord shall make his glorious voice to be heard, and the wrath of his arm, to make a display with wrath and anger and devouring flame: he shall lighten terribly, and his wrath shall be as water and violent hail.",,,
Isaiah,30,31,True,"For by the voice of the Lord the Assyrians shall be overcome, even by the stroke wherewith he shall smite them.",,,
Isaiah,30,32,True,"And it shall happen to him from every side, that they from whom their hope of assistance was, in which he trusted, themselves shall war against him in turn with drums and with harp.",,,
Isaiah,30,33,True,"For thou shalt be required before thy time: has it been prepared for thee also to reign? nay, God has prepared for thee a deep trench, wood piled, fire and much wood: the wrath of the Lord shall be as a trench kindled with sulphur.",,,
Isaiah,31,2,True,"Therefore he has wisely brought evils upon them, and his word shall not be frustrated; and he shall rise up against the houses of wicked men, and against their vain hope,",,,
Isaiah,31,3,True,"even an Egyptian, a man, and not God; the flesh of horses, and there is no help in them : but the Lord shall bring his hand upon them, and the helpers shall fail, and all shall perish together.",,,
Isaiah,31,4,True,"For thus said the Lord to me, As a lion would roar, or a lion's whelp over prey which he has taken, and cry over it, until the mountains are filled with his voice, and the animals are awe-struck and tremble at the fierceness of his wrath: so the Lord of hosts shall descend to fight upon the mount Sion, even upon her mountains.",,,
Isaiah,31,5,True,"As birds flying, so shall the Lord of hosts defend; he shall defend Jerusalem, and he shall rescue, and save and deliver.",,,
Isaiah,31,6,True,"Turn, ye children of Israel, who devise a deep and sinful counsel.",,,
Isaiah,31,7,True,"For in that day men shall renounce their silver idols and their golden idols, which their hands made.",,,
Isaiah,31,9,True,"for they shall be compassed with rocks as with a trench, and shall be worsted; and he that flees shall be taken. Thus saith the Lord, Blessed is he that has a seed in Sion, and household friends in Jerusalem.",,,
Isaiah,32,1,True,"For, behold, a righteous king shall reign, and princes shall govern with judgment.",,,
Isaiah,32,2,True,"And a man shall hide his words, and be hidden, as from rushing water, and shall appear in Sion as a rushing river, glorious in a thirsty land.",,,
Isaiah,32,3,True,"And they shall no more trust in men, but they shall incline their ears to hear.",,,
Isaiah,32,4,True,"And the heart of the weak ones shall attend to hear, and the stammering tongues shall soon learn to speak peace.",,,
Isaiah,32,6,True,"For the fool shall speak foolish words, and his heart shall meditate vanities, and to perform lawless deeds and to speak error against the Lord, to scatter hungry souls, and he will cause the thirsty souls to be empty.",,,
Isaiah,32,8,True,"But the godly have devised wise measures , and this counsel shall stand.",,,
Isaiah,32,10,True,"Remember for a full year in pain, yet with hope: the vintage has been cut off, it has ceased, it shall by no means come again.",,,
Isaiah,32,11,True,"Be amazed, be pained, ye confident ones: strip you, bare yourselves, gird your loins;",,,
Isaiah,32,13,True,"As for the land of my people, the thorn and grass shall come upon it , and joy shall be removed from every house.",,,
Isaiah,32,14,True,"As for the rich city, the houses are deserted; they shall abandon the wealth of the city, and the pleasant houses: and the villages shall be caves for ever, the joy of wild asses, shepherds' pastures;",,,
Isaiah,32,17,True,"And the works of righteousness shall be peace; and righteousness shall ensure rest, and the righteous shall be confident for ever.",,,
Isaiah,32,19,True,"And if the hail should come down, it shall not come upon you; and they that dwell in the forests shall be in confidence, as those in the plain country.",,,
Isaiah,33,1,True,"Woe to them that afflict you; but no one makes you miserable: and he that deals perfidiously with you does not deal perfidiously: they that deal perfidiously shall be taken and given up, and as a moth on a garment, so shall they be spoiled.",,,
Isaiah,33,2,True,"Lord, have mercy upon us; for we have trusted in thee: the seed of the rebellious is gone to destruction, but our deliverance was in a time of affliction.",,,
Isaiah,33,4,True,"And now shall the spoils of your small and great be gathered: as if one should gather locusts, so shall they mock you.",,,
Isaiah,33,5,True,The God who dwells on high is holy: Sion is filled with judgment and righteousness.,,,
Isaiah,33,6,True,They shall be delivered up to the law: our salvation is our treasure: there are wisdom and knowledge and piety toward the Lord, these are the treasures of righteousness.,,
Isaiah,33,7,True,"Behold now, these shall be terrified with fear of you: those whom ye feared shall cry out because of you: messengers shall be sent, bitterly weeping, entreating for peace.",,,
Isaiah,33,8,True,"For the ways of these shall be made desolate: the terror of the nations has been made to cease, and the covenant with these is taken away, and ye shall by no means deem them men.",,,
Isaiah,33,9,True,"The land mourns; Libanus is ashamed: Saron is become marshes; Galilee shall be laid bare, and Chermel.",,,
Isaiah,33,11,True,"Now shall ye see, now shall ye perceive; the strength of your breath shall be vain; fire shall devour you.",,,
Isaiah,33,12,True,And the nations shall be burnt up, as a thorn in the field cast out and burnt up.,,
Isaiah,33,14,True,The sinners in Sion have departed, trembling shall seize the ungodly. Who will tell you that a fire is kindled? Who will tell you of the eternal place?,,
Isaiah,33,15,True,"He that walks in righteousness, speaking rightly, hating transgression and iniquity, and shaking his hands from gifts, stopping his ears that he should not hear the judgment of blood, shutting his eyes that he should not see injustice;",,,
Isaiah,33,19,True,"even the small and great people? with whom he took not counsel, neither did he understand a people of deep speech, so that a despised people should not hear, and there is no understanding to him that hears.",,,
Isaiah,33,20,True,"Behold the city Sion, our refuge: thine eyes shall behold Jerusalem, a rich city, tabernacles which shall not be shaken, neither shall the pins of her tabernacle be moved for ever, neither shall her cords be at all broken:",,,
Isaiah,33,21,True,"for the name of the Lord is great to you: ye shall have a place, even rivers and wide and spacious channels: thou shalt not go this way, neither a vessel with oars go thereby .",,,
Isaiah,33,22,True,"For my God is great: the Lord our judge shall not pass me by: the Lord is our prince, the Lord is our king; the Lord, he shall save us.",,,
Isaiah,33,23,True,"Thy cords are broken, for they had no strength: thy mast has given way, it shall not spread the sails, it shall not bear a signal, until it be given up for plunder; therefore shall many lame men take spoil.",,,
Isaiah,33,24,True,"And the people dwelling among them shall by no means say, I am in pain: for their sin shall be forgiven them.",,,
Isaiah,34,1,True,"Draw near, ye nations; and hearken, ye princes; let the earth hear, and they that are in it; the world, and the people that are therein.",,,
Isaiah,34,2,True,"For the wrath of the Lord is upon all nations, and his anger upon the number of them, to destroy them, and give them up to slaughter.",,,
Isaiah,34,4,True,"And all the powers of the heavens shall melt, and the sky shall be rolled up like a scroll: and all the stars shall fall like leaves from a vine, and as leaves fall from a fig-tree.",,,
Isaiah,34,5,True,"My sword has been made drunk in heaven: behold, it shall come down upon Idumea, and with judgment upon the people doomed to destruction.",,,
Isaiah,34,6,True,"The sword of the Lord is filled with blood, it is glutted with fat, with the blood of goats and lambs, and with the fat of goats and rams: for the Lord has a sacrifice in Bosor, and a great slaughter in Idumea.",,,
Isaiah,34,7,True,"And the mighty ones shall fall with them, and the rams and the bulls; and the land shall be soaked with blood, and shall be filled with their fat.",,,
Isaiah,34,10,True,"and it shall never be quenched, and her smoke shall go up: it shall be made desolate throughout her generations,",,,
Isaiah,34,11,True,"and for a long time birds and hedgehogs, and ibises and ravens shall dwell in it: and the measuring line of desolation shall be cast over it, and satyrs shall dwell in it.",,,
Isaiah,34,12,True,Her princes shall be no more, for her kings and her great men shall be destroyed.,,
Isaiah,34,13,True,"And thorns shall spring up in their cities, and in her strong holds: and they shall be habitations of monsters, and a court for ostriches.",,,
Isaiah,34,14,True,"And devils shall meet with satyrs, and they shall cry one to the other: there shall satyrs rest, having found for themselves a place of rest.",,,
Isaiah,34,15,True,"There has the hedgehog made its nest, and the earth has safely preserved its young: there have the deer met, and seen one another's faces.",,,
Isaiah,34,16,True,"They passed by in full number, and not one of them perished: they sought not one another; for the Lord commanded them, and his Spirit gathered them.",,,
Isaiah,35,2,True,"And the desert places of Jordan shall blossom and rejoice; the glory of Libanus has been given to it, and the honour of Carmel; and my people shall see the glory of the Lord, and the majesty of God.",,,
Isaiah,35,4,True,"Comfort one another, ye faint-hearted; be strong, fear not; behold, our God renders judgment, and he will render it ; he will come and save us.",,,
Isaiah,35,7,True,"And the dry land shall become pools, and a fountain of water shall be poured into the thirsty land; there shall there be a joy of birds, ready habitations and marshes.",,,
Isaiah,35,8,True,"There shall be there a pure way, and it shall be called a holy way; and there shall not pass by there any unclean person, neither shall there be there an unclean way; but the dispersed shall walk on it, and they shall not go astray.",,,
Isaiah,35,9,True,"And there shall be no lion there, neither shall any evil beast go up upon it, nor at all be found there; but the redeemed and gathered on the Lord's behalf, shall walk in it,",,,
Isaiah,35,10,True,"and shall return, and come to Sion with joy, and everlasting joy shall be over their head; for on their head shall be praise and exultation, and joy shall take possession of them: sorrow and pain, and groaning have fled away.",,,
Isaiah,36,1,True,"Now it came to pass in the fourteenth year of the reign of Ezekias, that Sennacherim, king of the Assyrians, came up against the strong cities of Judea, and took them.",,,
Isaiah,36,4,True,"And Rabsaces said to them, Say to Ezekias, Thus says the great king, the king of the Assyrians, Why art thou secure?",,,
Isaiah,36,5,True,"Is war carried on with counsel and mere words of the lips? and now on whom dost thou trust, that thou rebellest against me?",,,
Isaiah,36,6,True,"Behold, thou trustest on this bruised staff of reed, on Egypt: as soon as a man leans upon it, it shall go into his hand, and pierce it: so is Pharao king of Egypt and all that trust in him.",,,
Isaiah,36,7,True,"But if ye say, We trust in the Lord our God;",,,
Isaiah,36,8,True,"yet now make an agreement with my lord the king of the Assyrians, and I will give you two thousand horses, if ye shall be able to set riders upon them.",,,
Isaiah,36,10,True,"And now, Have we come up against this land to fight against it without the Lord? The Lord said to me, Go up against this land, and destroy it.",,,
Isaiah,36,11,True,"Then Eliakim and Somnas and Joach said to him, Speak to thy servants in the Syrian tongue; for we understand it : and speak not to us in the Jewish tongue: and wherefore speakest thou in the ears of the men on the wall?",,,
Isaiah,36,12,True,"And Rabsaces said to them, Has my lord sent me to your lord or to you, to speak these words? has he not sent me to the men that sit on the wall, that they may eat dung, and drink their water together with you?",,,
Isaiah,36,14,True,"thus says the king, Let not Ezekias deceive you with words: he will not be able to deliver you.",,,
Isaiah,36,15,True,"And let not Ezekias say to you, That God will deliver you, and this city will not at all be delivered into the hand of the king of the Assyrians.",,,
Isaiah,36,16,True,"Hearken not to Ezekias: thus says the king of the Assyrians, If ye wish to be blessed, come out to me: and ye shall eat every one of his vine and his fig-trees, and ye shall drink water out of your own cisterns;",,,
Isaiah,36,20,True,"Which is the god of all these nations, that has delivered his land out of my hand, that God should deliver Jerusalem out of my hand?",,,
Isaiah,36,21,True,"And they were silent, and none answered him a word; because the king had commanded that none should answer.",,,
Isaiah,36,22,True,"And Heliakim the son of Chelcias, the steward, and Somnas the military scribe, and Joach the son of Asaph, the recorder, came in to Ezekias, having their garments rent, and they reported to him the words of Rabsaces.",,,
Isaiah,37,3,True,"To-day is a day of affliction, and reproach, and rebuke, and anger: for the pangs are come upon the travailing woman , but she has not strength to bring forth.",,,
Isaiah,37,4,True,"May the Lord thy God hear the words of Rabsaces, which the king of the Assyrians has sent, to reproach the living God, even to reproach with the words which the Lord thy God has heard: therefore thou shalt pray to thy Lord for these that are left.",,,
Isaiah,37,5,True,So the servants of king Ezekias came to Esaias.,,,
Isaiah,37,8,True,"So Rabsaces returned, and found the king of the Assyrians besieging Lobna: for he had heard that he had departed from Lachis.",,,
Isaiah,37,9,True,"And Tharaca king of the Ethiopians went forth to attack him. And when he heard it, he turned aside, and sent messengers to Ezekias, saying,",,,
Isaiah,37,10,True,"Thus shall ye say to Ezekias king of Judea, Let not thy God, in whom thou trustest, deceive thee, saying, Jerusalem shall not be delivered into the hand of the king of the Assyrians.",,,
Isaiah,37,11,True,"Hast thou not heard what the kings of the Assyrians have done, how they have destroyed the whole earth? and shalt thou be delivered?",,,
Isaiah,37,12,True,"Have the gods of the nations which my fathers destroyed delivered them, both Gozan, and Charrhan, and Rapheth, which are in the land of Theemath?",,,
Isaiah,37,13,True,"Where are the kings of Emath? and where is the king of Arphath? and where is the king of the city of Eppharuaim, and of Anagugana?",,,
Isaiah,37,14,True,"And Ezekias received the letter from the messengers, and read it, and went up to the house of the Lord, and opened it before the Lord.",,,
Isaiah,37,17,True,"Incline thine ear, O Lord, hearken, O Lord; open thine eyes, O Lord, look, O Lord: and behold the words of Sennacherim, which he has sent to reproach the living God.",,,
Isaiah,37,18,True,"For of a truth, Lord, the kings of the Assyrians have laid waste the whole world, and the countries thereof,",,,
Isaiah,37,20,True,"But now, O Lord our God, deliver us from his hands, that every kingdom of the earth may know that thou art God alone.",,,
Isaiah,37,21,True,"And Esaias the son of Amos was sent to Ezekias, and said to him, Thus saith the Lord, the God of Israel, I have heard thy prayer to me concerning Sennacherim king of the Assyrians.",,,
Isaiah,37,23,True,Whom hast thou reproached and provoked? and against whom hast thou lifted up thy voice? and hast thou not lifted up thine eyes on high against the Holy One of Israel?,,,
Isaiah,37,24,True,"For thou hast reproached the Lord by messengers; for thou hast said, With the multitude of chariots have I ascended to the height of mountains, and to the sides of Libanus; and I have cropped the height of his cedars and the beauty of his cypresses; and I entered into the height of the forest region:",,,
Isaiah,37,25,True,"and I have made a bridge, and dried up the waters, and every pool of water.",,,
Isaiah,37,26,True,"Hast thou not heard of these things which I did of old? I appointed them from ancient times; but now have I manifested my purpose of desolating nations in their strong holds, and them that dwell in strong cities.",,,
Isaiah,37,27,True,"I weakened their hands, and they withered; and they became as dry grass on the house-tops, and as grass.",,,
Isaiah,37,29,True,"And thy wrath wherewith thou hast been enraged, and thy rancour has come up to me; therefore I will put a hook in thy nose, and a bit in thy lips, and will turn thee back by the way by which thou camest.",,,
Isaiah,37,34,True,"But by the way by which he came, by it shall he return, and shall not enter into this city: thus saith the Lord.",,,
Isaiah,37,37,True,"And Sennacherim king of the Assyrians turned and departed, and dwelt in Nineve.",,,
Isaiah,38,1,True,"And it came to pass at that time, that Ezekias was sick even to death. And Esaias the prophet the son of Amos came to him, and said to him, Thus saith the Lord, Give orders concerning thy house: for thou shalt die, and not live.",,,
Isaiah,38,3,True,"Remember, O Lord, how I have walked before thee in truth, with a true heart, and have done that which was pleasing in thy sight. And Ezekias wept bitterly.",,,
Isaiah,38,5,True,"Thus saith the Lord, the God of David thy father, I have heard thy prayer, and seen thy tears: behold, I will add to thy time fifteen years.",,,
Isaiah,38,6,True,And I will deliver thee and this city out of the hand of the king of the Assyrians: and I will defend this city.,,,
Isaiah,38,7,True,"And this shall be a sign to thee from the Lord, that God will do this thing;",,,
Isaiah,38,8,True,"behold, I will turn back the shadow of the degrees of the dial by which ten degrees on the house of thy father the sun has gone down—I will turn back the sun the ten degrees; so the sun went back the ten degrees by which the shadow had gone down.",,,
Isaiah,38,9,False,,,,
Isaiah,38,10,True,"I said in the end of my days, I shall go to the gates of the grave: I shall part with the remainder of my years.",,,
Isaiah,38,11,True,"I said, I shall no more at all see the salvation of God in the land of the living: I shall no more at all see the salvation of Israel on the earth: I shall no more at all see man.",,,
Isaiah,38,12,True,"My life has failed from among my kindred: I have parted with the remainder of my life: it has gone forth and departed from me, as one that having pitched a tent takes it down again : my breath was with me as a weaver's web, when she that weaves draws nigh to cut off the thread.",,,
Isaiah,38,13,True,In that day I was given up as to a lion until the morning: so has he broken all my bones: for I was so given up from day even to night.,,,
Isaiah,38,14,True,"As a swallow, so will I cry, and as a dove, so do I mourn: for mine eyes have failed with looking to the height of heaven to the Lord, who has delivered me,",,,
Isaiah,38,15,True,and removed the sorrow of my soul.,,,
Isaiah,38,16,True,"Yea , O Lord, for it was told thee concerning this; and thou hast revived my breath; and I am comforted, and live.",,,
Isaiah,38,17,True,"For thou hast chosen my soul, that it should not perish: and thou hast cast all my sins behind me.",,,
Isaiah,38,19,True,"The living shall bless thee, as I also do : for from this day shall I beget children, who shall declare thy righteousness,",,,
Isaiah,38,20,True,O God of my salvation, and I will not cease blessing thee with the psaltery all the days of my life before the house of God.,,
Isaiah,38,21,True,"Now Esaias had said to Ezekias; Take a cake of figs, and mash them, and apply them as a plaister, and thou shalt be well.",,,
Isaiah,39,1,True,"At that time Marodach Baladan, the son of Baladan, the king of Babylonia, sent letters and ambassadors and gifts to Ezekias: for he had heard that he had been sick even to death, and was recovered.",,,
Isaiah,39,2,True,"And Ezekias was glad of their coming, and he shewed them the house of his spices, and of silver, and gold, and myrrh, and incense, and ointment, and all the houses of his treasures, and all that he had in his stores: and there was nothing in his house, nor in all his dominion, which Ezekias did not shew.",,,
Isaiah,39,4,True,"And Esaias said, What have they seen in thine house? and Ezekias said, They have seen everything in my house; and there is nothing in my house which they have not seen: yea, also the possessions in my treasuries.",,,
Isaiah,39,5,True,"And Esaias said to him, Hear the word of the Lord of hosts:",,,
Isaiah,39,6,True,"Behold, the days come, when they shall take all the things that are in thine house, and all that thy fathers have gathered until this day, shall go to Babylon; and they shall not leave anything at all: and God hath said,",,,
Isaiah,39,7,True,that they shall take also of thy children whom thou shalt beget, and they shall make them eunuchs in the house of the king of the Babylonians.,,
Isaiah,39,8,True,"And Ezekias said to Esaias, Good is the word of the Lord, which he hath spoken: let there, I pray, be peace and righteousness in my days.",,,
Isaiah,40,2,True,"Speak, ye priests, to the heart of Jerusalem; comfort her, for her humiliation is accomplished, her sin is put away: for she has received of the Lord's hand double the amount of her sins.",,,
Isaiah,40,3,True,"The voice of one crying in the wilderness, Prepare ye the way of the Lord, make straight the paths of our God.",,,
Isaiah,40,5,True,"And the glory of the Lord shall appear, and all flesh shall see the salvation of God: for the Lord has spoken it .",,,
Isaiah,40,7,True,"The grass withers, and the flower fades:",,,
Isaiah,40,8,True,but the word of our God abides for ever.,,,
Isaiah,40,9,True,"O thou that bringest glad tidings to Zion, go up on the high mountain; lift up thy voice with strength, thou that bringest glad tidings to Jerusalem; lift it up, fear not; say unto the cities of Juda, Behold your God!",,,
Isaiah,40,10,True,"Behold the Lord! The Lord is coming with strength, and his arm is with power: behold, his reward is with him, and his work before him.",,,
Isaiah,40,11,True,"He shall tend his flock as a shepherd, and he shall gather the lambs with his arm, and shall soothe them that are with young.",,,
Isaiah,40,12,True,"Who has measured the water in his hand, and the heaven with a span, and all the earth in a handful? Who has weighed the mountains in scales, and the forests in a balance?",,,
Isaiah,40,13,True,"Who has known the mind of the Lord? and who has been his counsellor, to instruct him?",,,
Isaiah,40,14,True,"Or with whom has he taken counsel, and he has instructed him? or who has taught him judgment, or who has taught him the way of understanding;",,,
Isaiah,40,15,True,"since all the nations are counted as a drop from a bucket, and as the turning of a balance, and shall be counted as spittle?",,,
Isaiah,40,16,True,"And Libanus is not enough to burn, nor all beasts enough for a whole-burnt offering:",,,
Isaiah,40,17,True,"and all the nations are as nothing, and counted as nothing.",,,
Isaiah,40,19,True,"Has not the artificer made an image, or the goldsmith having melted gold, gilt it over, and made it a similitude?",,,
Isaiah,40,20,True,"For the artificer chooses out a wood that will not rot, and will wisely enquire how he shall set up his image, and that so that it should not be moved.",,,
Isaiah,40,23,True,"he that appoints princes to rule as nothing, and has made the earth as nothing.",,,
Isaiah,40,24,True,"For they shall not plant, neither shall they sow, neither shall their root be fixed in the ground: he has blown upon them, and they are withered, and a storm shall carry them away like sticks.",,,
Isaiah,40,26,True,"Lift up your eyes on high, and see, who has displayed all these things? even he that brings forth his host by number: he shall call them all by name by means of his great glory, and by the power of his might: nothing has escaped thee.",,,
Isaiah,40,29,True,"He gives strength to the hungry, and sorrow to them that are not suffering.",,,
Isaiah,41,1,True,"Hold a feast to me, ye islands: for the princes shall renew their strength: let them draw nigh and speak together: then let them declare judgment.",,,
Isaiah,41,2,True,"Who raised up righteousness from the east, and called it to his feet, so that it should go? shall appoint it an adversary of Gentiles, and shall dismay kings, and bury their swords in the earth, and cast forth their bows and arrows as sticks?",,,
Isaiah,41,3,True,And he shall pursue them, the way of his feet shall proceed in peace.,,
Isaiah,41,4,True,"Who has wrought and done these things? he has called it who called it from the generations of old; I God, the first and to all futurity, I AM.",,,
Isaiah,41,5,True,"The nations saw, and feared; the ends of the earth drew nigh, and came together,",,,
Isaiah,41,6,True,"every one judging for his neighbour and that to assist his brother: and one will say,",,,
Isaiah,41,7,True,"The artificer has become strong, and the coppersmith that smites with the hammer, and forges also: sometimes he will say, It is a piece well joined: they have fastened them with nails; they will fix them, and they shall not be moved.",,,
Isaiah,41,11,True,"Behold, all thine adversaries shall be ashamed and confounded; for they shall be as if they were not: and all thine opponents shall perish.",,,
Isaiah,41,13,True,"For I am thy God, who holdeth thy right hand, who saith to thee,",,,
Isaiah,41,14,True,"Fear not, Jacob, and thou Israel few in number; I have helped thee, saith thy God, he that redeems thee, O Israel.",,,
Isaiah,41,15,True,"Behold, I have made thee as new saw-shaped threshing wheels of a waggon; and thou shalt thresh the mountains, and beat the hills to powder, and make them as chaff:",,,
Isaiah,41,16,True,"and thou shalt winnow them , and the wind shall carry them away, and a tempest shall scatter them: but thou shalt rejoice in the holy ones of Israel.",,,
Isaiah,41,17,True,"And the poor and the needy shall exult; for when they shall seek water, and there shall be none, and their tongue is parched with thirst, I the Lord God, I the God of Israel will hear, and will not forsake them:",,,
Isaiah,41,18,True,"but I will open rivers on the mountains, and fountains in the midst of plains: I will make the desert pools of water, and a thirsty land watercourses.",,,
Isaiah,41,19,True,"I will plant in the dry land the cedar and box, the myrtle and cypress, and white poplar:",,,
Isaiah,41,20,True,"that they may see, and know, and perceive, and understand together, that the hand of the Lord has wrought these works , and the Holy One of Israel has displayed them .",,,
Isaiah,41,21,True,"Your judgment draws nigh, saith the Lord God; your counsels have drawn nigh, saith the King of Jacob.",,,
Isaiah,41,23,True,"tell us, declare ye to us the things that are coming on at the last time , and we shall know that ye are gods: do good, and do evil, and we shall wonder, and see at the same time",,,
Isaiah,41,24,True,"whence ye are, and whence is your work: they have chosen you an abomination out of the earth.",,,
Isaiah,41,25,True,"But I have raised up him that comes from the north, and him that comes from the rising of the sun: they shall be called by my name: let the princes come, and as potter's clay, and as a potter treading clay, so shall ye be trodden down.",,,
Isaiah,41,26,True,"For who will declare the things from the beginning, that we may know also the former things, and we will say that they are true? there is no one that speaks beforehand, nor any one that hears your words.",,,
Isaiah,41,27,True,"I will give dominion to Sion, and will comfort Jerusalem by the way.",,,
Isaiah,41,28,True,"For from among the nations, behold, there was no one; and of their idols there was none to declare anything : and if I should ask them, Whence are ye? they could not answer me.",,,
Isaiah,41,29,True,"For these are your makers, as ye think , and they that cause you to err in vain.",,,
Isaiah,42,1,True,"Jacob is my servant, I will help him: Israel is my chosen, my soul has accepted him; I have put my Spirit upon him; he shall bring forth judgment to the Gentiles.",,,
Isaiah,42,3,True,"A bruised reed shall he not break, and smoking flax shall he not quench; but he shall bring forth judgment to truth.",,,
Isaiah,42,5,True,"Thus saith the Lord God, who made the heaven, and established it; who settled the earth, and the things in it, and gives breath to the people on it, and spirit to them that tread on it:",,,
Isaiah,42,6,True,"I the Lord God have called thee in righteousness, and will hold thine hand, and will strengthen thee: and I have given thee for the covenant of a race, for a light of the Gentiles;",,,
Isaiah,42,8,True,"I am the Lord God: that is my name: I will not give my glory to another, nor my praises to graven images.",,,
Isaiah,42,9,True,"Behold, the ancient things have come to pass, and so will the new things which I tell you: yea, before I tell them they are made known to you.",,,
Isaiah,42,10,True,"Sing a new hymn to the Lord: ye who are his dominion, glorify his name from the end of the earth: ye that go down to the sea, and sail upon it; the islands, and they that dwell in them.",,,
Isaiah,42,13,True,"The Lord God of hosts shall go forth, and crush the war: he shall stir up jealousy, and shall shout mightily against his enemies.",,,
Isaiah,42,14,True,I have been silent: shall I also always be silent and forbear? I have endured like a travailing woman : I will now amaze and wither at once.,,,
Isaiah,42,15,True,"I will make desolate mountains and hills, and will dry up all their grass; and I will make the rivers islands, and dry up the pools.",,,
Isaiah,42,16,True,"And I will bring the blind by a way that they knew not, and I will cause them to tread paths which they have not known: I will turn darkness into light for them, and crooked things into straight. These things will I do, and will not forsake them.",,,
Isaiah,42,19,True,"And who is blind, but my servants? and deaf, but they that rule over them? yea, the servants of God have been made blind.",,,
Isaiah,42,21,True,"The Lord God has taken counsel that he might be justified, and might magnify his praise.",,,
Isaiah,42,22,True,"And I beheld, and the people were spoiled and plundered: for there is a snare in the secret chambers everywhere, and in the houses also, where they have hidden them: they became a spoil, and there was no one that delivered the prey, and there was none who said, Restore.",,,
Isaiah,42,23,True,Who is there among you that will give ear to these things? hearken ye to the things which are coming to pass.,,,
Isaiah,42,24,True,"For what did he give Jacob up to spoil, and Israel to them that plundered him? Did not God do it against whom they sinned? and they would not walk in his ways, nor hearken to his law.",,,
